Date,Region,Account_ID,Scenario,Amount
2024-10-01,NAM,304,Actual,-16663.43
2025-11-01,NAM,301,Budget,-33296.0
2024-09-01,LATAM,102,Budget,32738.0
2024-07-01,EMEA,304,Actual,-30841.72
2025-09-01,LATAM,303,Budget,-25337.0
2024-04-01,APAC,202,Budget,-48924.0
2024-11-01,NAM,301,Budget,-33114.0
2024-12-01,LATAM,201,Actual,-22438.16
2024-07-01,LATAM,101,Budget,38783.0
2025-11-01,EMEA,101,Budget,28261.0
2024-07-01,APAC,302,Actual,-24886.94
2024-05-01,NAM,202,Actual,-39796.9
2025-10-01,LATAM,304,Actual,-31524.92
2024-09-01,APAC,304,Actual,-26285.59
2024-12-01,EMEA,304,Budget,-10855.0
2025-10-01,EMEA,201,Budget,-11477.0
2024-01-01,NAM,201,Actual,-18910.61
2024-11-01,EMEA,102,Budget,9372.0
2025-06-01,NAM,303,Actual,-39640.71
2025-04-01,LATAM,101,Budget,19182.0
2025-05-01,APAC,302,Budget,-8083.0
2025-05-01,NAM,304,Actual,-47982.3
2024-12-01,LATAM,101,Budget,36090.0
2025-08-01,APAC,201,Actual,-40018.86
2024-12-01,LATAM,304,Budget,-13984.0
2025-09-01,LATAM,303,Budget,-23415.0
2024-01-01,APAC,304,Budget,-7628.0
2024-05-01,NAM,102,Actual,27399.36
2024-08-01,NAM,202,Budget,-11620.0
2025-07-01,APAC,302,Budget,-9153.0
2024-07-01,NAM,102,Actual,8505.54
2025-09-01,NAM,202,Actual,-29833.71
2024-12-01,NAM,303,Actual,-5538.01
2024-10-01,NAM,302,Budget,-12889.0
2025-08-01,NAM,102,Budget,43886.0
2024-04-01,LATAM,302,Budget,-21492.0
2024-01-01,EMEA,302,Actual,-25633.73
2024-04-01,NAM,201,Budget,-16977.0
2025-04-01,EMEA,302,Actual,-9615.64
2025-04-01,NAM,304,Budget,-17249.0
2025-05-01,NAM,303,Actual,-8445.96
2025-02-01,NAM,304,Budget,-44491.0
2025-01-01,NAM,201,Budget,-5806.0
2024-10-01,LATAM,102,Budget,36681.0
2025-09-01,LATAM,304,Budget,-15240.0
2025-04-01,LATAM,202,Actual,-6115.03
2024-12-01,EMEA,101,Budget,22778.0
2024-01-01,LATAM,201,Actual,-11739.76
2024-06-01,LATAM,202,Actual,-6442.44
2024-11-01,EMEA,302,Actual,-29848.34
2025-03-01,NAM,302,Actual,-33108.69
2024-04-01,LATAM,102,Budget,35034.0
2025-07-01,APAC,101,Budget,38317.0
2025-10-01,LATAM,303,Actual,-49179.23
2025-03-01,APAC,303,Budget,-18742.0
2024-03-01,NAM,303,Budget,-42921.0
2025-08-01,NAM,301,Actual,-24818.51
2025-03-01,NAM,102,Actual,14722.24
2024-01-01,APAC,102,Actual,19419.34
2024-03-01,APAC,202,Budget,-43653.0
2024-03-01,APAC,101,Budget,30321.0
2024-03-01,LATAM,302,Budget,-18470.0
2024-05-01,LATAM,101,Budget,28293.0
2024-08-01,APAC,101,Actual,8502.43
2025-11-01,EMEA,303,Actual,-24091.15
2025-04-01,EMEA,101,Budget,40119.0
2024-03-01,EMEA,202,Actual,-20615.09
2025-12-01,NAM,201,Actual,-33004.59
2024-03-01,LATAM,202,Budget,-13744.0
2024-01-01,EMEA,303,Actual,-54741.92
2024-10-01,EMEA,301,Actual,-37956.62
2024-06-01,EMEA,302,Actual,-11031.69
2024-11-01,NAM,301,Budget,-21929.0
2024-12-01,APAC,303,Actual,-36744.92
2025-10-01,EMEA,102,Actual,38805.06
2025-10-01,LATAM,302,Budget,-7685.0
2024-07-01,NAM,303,Actual,-8905.07
2024-05-01,NAM,202,Budget,-45607.0
2024-07-01,LATAM,301,Actual,-42606.04
2024-10-01,EMEA,102,Budget,41486.0
2024-02-01,NAM,201,Budget,-36173.0
2024-08-01,APAC,201,Budget,-35461.0
2024-06-01,EMEA,304,Budget,-21548.0
2025-07-01,NAM,102,Budget,32850.0
2025-02-01,LATAM,304,Budget,-9263.0
2024-08-01,EMEA,101,Budget,5150.0
2024-02-01,APAC,102,Actual,29935.08
2025-06-01,EMEA,302,Actual,-38646.69
2024-11-01,NAM,302,Budget,-45037.0
2025-11-01,EMEA,304,Budget,-30482.0
2024-06-01,EMEA,201,Budget,-10241.0
2024-12-01,APAC,202,Budget,-12583.0
2025-03-01,EMEA,201,Actual,-10748.48
2024-05-01,NAM,202,Budget,-36100.0
2024-02-01,LATAM,302,Budget,-31785.0
2024-12-01,LATAM,302,Actual,-52969.45
2024-01-01,EMEA,202,Budget,-37384.0
2024-09-01,NAM,202,Budget,-7892.0
2024-07-01,EMEA,201,Actual,-38294.57
2024-04-01,APAC,101,Budget,30681.0
2025-05-01,LATAM,302,Budget,-45980.0
2024-01-01,EMEA,102,Actual,31465.32
2025-05-01,APAC,101,Actual,10027.69
2025-06-01,APAC,303,Actual,-28529.65
2025-02-01,NAM,303,Actual,-25969.88
2025-02-01,APAC,304,Actual,-4732.14
2025-08-01,NAM,301,Budget,-33628.0
2024-11-01,LATAM,304,Actual,-12259.5
2025-08-01,APAC,303,Actual,-42588.26
2025-12-01,LATAM,202,Budget,-36675.0
2025-10-01,LATAM,303,Budget,-48140.0
2025-12-01,EMEA,301,Budget,-12582.0
2024-07-01,LATAM,302,Budget,-13388.0
2025-03-01,LATAM,303,Actual,-15065.08
2025-12-01,LATAM,303,Actual,-15145.3
2025-11-01,NAM,302,Budget,-36623.0
2024-10-01,LATAM,303,Actual,-46161.46
2024-07-01,LATAM,303,Actual,-24949.56
2024-02-01,NAM,202,Actual,-42985.72
2024-12-01,EMEA,303,Budget,-47370.0
2025-12-01,NAM,301,Budget,-28839.0
2025-12-01,APAC,301,Budget,-22150.0
2024-10-01,APAC,303,Actual,-7545.63
2024-03-01,APAC,202,Budget,-38593.0
2025-05-01,NAM,302,Budget,-37686.0
2025-04-01,EMEA,303,Actual,-35671.31
2024-08-01,EMEA,301,Budget,-35742.0
2024-03-01,EMEA,202,Budget,-43851.0
2024-11-01,NAM,101,Actual,47318.38
2025-11-01,LATAM,101,Budget,24273.0
2025-07-01,APAC,202,Budget,-32773.0
2025-09-01,LATAM,201,Budget,-8098.0
2024-01-01,APAC,304,Actual,-23699.81
2024-01-01,APAC,201,Budget,-13176.0
2025-05-01,APAC,102,Budget,48899.0
2024-11-01,LATAM,301,Budget,-16471.0
2025-05-01,EMEA,302,Actual,-45167.89
2024-11-01,NAM,201,Actual,-28917.7
2024-11-01,EMEA,303,Actual,-27801.22
2024-08-01,APAC,301,Actual,-16247.39
2025-05-01,APAC,101,Budget,41667.0
2025-10-01,EMEA,102,Actual,31187.52
2024-05-01,NAM,302,Budget,-35993.0
2025-10-01,LATAM,101,Actual,8739.08
2024-09-01,NAM,102,Budget,15841.0
2024-08-01,NAM,202,Budget,-26484.0
2025-03-01,APAC,304,Budget,-30970.0
2025-04-01,EMEA,302,Actual,-44207.46
2024-02-01,NAM,202,Actual,-27847.36
2024-08-01,APAC,201,Budget,-11255.0
2025-05-01,LATAM,301,Actual,-41794.76
2024-09-01,EMEA,302,Budget,-37770.0
2024-01-01,APAC,303,Budget,-34942.0
2024-04-01,NAM,304,Actual,-14387.65
2024-08-01,EMEA,202,Budget,-12955.0
2024-06-01,NAM,102,Budget,36246.0
2024-01-01,NAM,202,Actual,-6207.6
2024-12-01,EMEA,303,Actual,-17173.2
2024-10-01,LATAM,302,Actual,-38136.08
2025-08-01,NAM,302,Actual,-51842.8
2024-02-01,NAM,302,Actual,-20565.85
2025-04-01,EMEA,202,Budget,-46884.0
2025-10-01,APAC,304,Budget,-40297.0
2024-06-01,LATAM,304,Budget,-37854.0
2025-07-01,APAC,301,Budget,-25918.0
2025-04-01,APAC,102,Actual,29137.91
2025-12-01,EMEA,102,Budget,6456.0
2024-01-01,NAM,304,Actual,-38076.94
2025-03-01,NAM,201,Actual,-46774.27
2024-06-01,NAM,102,Budget,22234.0
2025-07-01,EMEA,303,Actual,-37493.18
2025-01-01,APAC,303,Actual,-46988.24
2024-03-01,APAC,303,Actual,-24735.39
2025-07-01,NAM,101,Actual,23968.41
2024-12-01,APAC,202,Actual,-53924.57
2025-10-01,APAC,102,Actual,7581.82
2024-06-01,NAM,102,Budget,13240.0
2025-04-01,NAM,202,Actual,-43903.61
2025-07-01,APAC,304,Actual,-46845.12
2025-04-01,EMEA,101,Actual,17476.2
2025-10-01,NAM,201,Actual,-54075.62
2024-11-01,LATAM,302,Budget,-23379.0
2025-07-01,NAM,101,Actual,41924.54
2024-02-01,EMEA,101,Actual,45611.5
2025-06-01,LATAM,303,Actual,-32896.09
2025-10-01,EMEA,302,Actual,-30859.67
2024-08-01,APAC,201,Budget,-23336.0
2024-05-01,LATAM,302,Actual,-17702.86
2024-10-01,APAC,102,Budget,6831.0
2025-07-01,NAM,302,Actual,-28579.04
2024-01-01,APAC,202,Budget,-7128.0
2025-02-01,NAM,201,Actual,-37446.35
2025-02-01,NAM,302,Budget,-43869.0
2025-09-01,APAC,304,Actual,-13161.45
2025-02-01,NAM,303,Budget,-30896.0
2024-08-01,EMEA,201,Budget,-46880.0
2025-10-01,NAM,101,Budget,10040.0
2025-07-01,NAM,301,Actual,-48349.35
2024-01-01,APAC,303,Budget,-25040.0
2025-03-01,NAM,102,Actual,40664.67
2024-01-01,EMEA,202,Budget,-25710.0
2024-08-01,NAM,101,Budget,9238.0
2024-05-01,APAC,301,Actual,-27651.51
2024-05-01,LATAM,101,Actual,29912.66
2025-06-01,APAC,303,Actual,-20657.69
2024-12-01,APAC,101,Budget,43104.0
2024-02-01,APAC,102,Budget,42692.0
2024-11-01,EMEA,304,Actual,-28595.4
2025-04-01,LATAM,302,Actual,-33849.63
2025-08-01,EMEA,302,Budget,-5947.0
2025-04-01,NAM,303,Actual,-13130.69
2024-01-01,EMEA,201,Actual,-17867.77
2025-07-01,NAM,302,Budget,-27728.0
2024-06-01,NAM,302,Budget,-40300.0
2024-01-01,EMEA,202,Actual,-19202.94
2025-11-01,LATAM,101,Budget,39146.0
2024-09-01,APAC,303,Budget,-33446.0
2025-08-01,EMEA,201,Actual,-16945.66
2025-01-01,NAM,201,Actual,-5412.93
2024-08-01,NAM,201,Actual,-36364.13
2025-01-01,LATAM,202,Actual,-24444.38
2025-09-01,APAC,101,Budget,16980.0
2024-11-01,LATAM,303,Budget,-43805.0
2024-01-01,APAC,202,Budget,-10499.0
2024-07-01,EMEA,302,Budget,-10817.0
2024-01-01,EMEA,202,Budget,-20515.0
2024-05-01,EMEA,101,Actual,13692.72
2024-09-01,NAM,201,Actual,-21690.35
2024-04-01,APAC,301,Actual,-8753.76
2025-04-01,NAM,102,Budget,42063.0
2025-10-01,NAM,301,Actual,-17385.4
2025-12-01,LATAM,304,Actual,-40797.78
2025-11-01,EMEA,301,Budget,-23369.0
2025-01-01,EMEA,202,Actual,-37274.1
2025-06-01,APAC,303,Budget,-26009.0
2024-03-01,LATAM,301,Budget,-10637.0
2025-03-01,NAM,302,Budget,-22198.0
2024-09-01,NAM,303,Actual,-8354.1
2024-11-01,NAM,301,Actual,-18373.57
2024-12-01,APAC,302,Budget,-44449.0
2025-11-01,NAM,202,Budget,-42633.0
2025-07-01,LATAM,202,Actual,-44500.42
2024-11-01,NAM,301,Actual,-32260.38
2024-07-01,NAM,303,Budget,-38206.0
2024-07-01,APAC,102,Budget,46247.0
2024-05-01,NAM,102,Actual,17072.52
2024-02-01,APAC,202,Budget,-45699.0
2024-07-01,LATAM,101,Actual,54490.16
2024-01-01,LATAM,201,Actual,-28909.12
2024-08-01,APAC,303,Actual,-39152.18
2025-03-01,APAC,304,Budget,-21569.0
2025-11-01,LATAM,201,Budget,-36616.0
2025-07-01,LATAM,302,Budget,-45571.0
2025-10-01,NAM,302,Budget,-29553.0
2024-07-01,LATAM,302,Budget,-45436.0
2025-03-01,APAC,302,Actual,-47877.0
2024-01-01,EMEA,101,Budget,46836.0
2024-05-01,APAC,303,Actual,-25969.74
2025-02-01,EMEA,304,Budget,-27847.0
2024-07-01,NAM,303,Actual,-55460.45
2025-11-01,APAC,304,Actual,-36014.91
2024-01-01,EMEA,102,Actual,46473.05
2024-02-01,EMEA,202,Budget,-16003.0
2024-01-01,LATAM,201,Actual,-28704.34
2025-07-01,LATAM,302,Actual,-6335.5
2025-05-01,LATAM,304,Budget,-47883.0
2025-01-01,NAM,202,Actual,-19215.9
2025-05-01,NAM,301,Actual,-13085.19
2024-02-01,LATAM,302,Actual,-35287.1
2024-10-01,APAC,202,Actual,-33928.31
2024-11-01,EMEA,301,Budget,-30150.0
2024-05-01,NAM,101,Actual,36420.56
2024-02-01,NAM,304,Budget,-24963.0
2025-11-01,EMEA,101,Budget,35822.0
2024-09-01,NAM,304,Budget,-13352.0
2025-10-01,NAM,201,Budget,-32116.0
2025-12-01,EMEA,201,Actual,-27286.93
2025-08-01,EMEA,202,Budget,-26637.0
2025-02-01,EMEA,302,Budget,-28282.0
2025-11-01,APAC,304,Actual,-22224.95
2025-01-01,NAM,102,Budget,11033.0
2025-06-01,EMEA,101,Budget,19724.0
2025-10-01,APAC,101,Budget,14661.0
2025-03-01,NAM,301,Actual,-17153.55
2025-03-01,APAC,304,Budget,-44522.0
2024-08-01,EMEA,301,Budget,-30226.0
2025-04-01,NAM,202,Actual,-23394.05
2025-08-01,APAC,101,Budget,28131.0
2024-12-01,APAC,304,Actual,-28945.02
2024-08-01,LATAM,302,Actual,-18556.82
2024-01-01,LATAM,101,Actual,10484.97
2025-11-01,APAC,302,Actual,-39209.44
2024-01-01,LATAM,304,Actual,-11199.02
2025-12-01,NAM,101,Budget,8519.0
2024-11-01,EMEA,302,Actual,-23960.72
2024-07-01,NAM,304,Actual,-46579.48
2025-07-01,APAC,201,Actual,-34449.89
2024-05-01,NAM,202,Actual,-24454.87
2025-04-01,APAC,303,Budget,-31789.0
2025-05-01,NAM,101,Actual,49930.47
2024-09-01,EMEA,302,Budget,-17596.0
2025-10-01,NAM,202,Budget,-31804.0
2025-04-01,EMEA,101,Actual,27042.77
2024-05-01,LATAM,202,Actual,-32363.59
2025-05-01,APAC,101,Budget,14285.0
2024-05-01,APAC,201,Actual,-40407.09
2025-07-01,NAM,202,Actual,-40085.92
2025-01-01,LATAM,102,Budget,22881.0
2024-09-01,NAM,304,Actual,-41770.99
2024-11-01,NAM,302,Actual,-37277.49
2024-09-01,APAC,301,Actual,-25861.4
2025-08-01,EMEA,201,Actual,-8575.48
2024-01-01,APAC,301,Actual,-30055.35
2025-12-01,LATAM,302,Actual,-25626.46
2025-03-01,LATAM,202,Actual,-10006.28
2024-04-01,EMEA,301,Budget,-18067.0
2025-09-01,APAC,302,Actual,-9054.47
2025-08-01,LATAM,301,Budget,-38003.0
2025-05-01,LATAM,304,Actual,-35481.35
2025-07-01,EMEA,303,Actual,-42158.25
2024-06-01,EMEA,302,Actual,-9941.52
2024-06-01,APAC,102,Actual,16550.14
2024-03-01,NAM,201,Budget,-25282.0
2025-07-01,APAC,202,Actual,-42280.92
2025-03-01,NAM,101,Actual,26724.96
2025-07-01,LATAM,102,Actual,53705.14
2024-09-01,APAC,201,Budget,-8011.0
2024-08-01,LATAM,303,Actual,-7488.12
2024-09-01,EMEA,303,Budget,-25819.0
2025-02-01,APAC,101,Actual,11368.08
2024-10-01,LATAM,201,Budget,-5172.0
2024-04-01,LATAM,101,Actual,28746.6
2025-03-01,EMEA,302,Actual,-16288.25
2025-11-01,NAM,302,Budget,-20298.0
2025-03-01,APAC,101,Actual,23048.82
2025-10-01,APAC,201,Budget,-15902.0
2024-06-01,APAC,201,Actual,-21051.54
2024-09-01,APAC,301,Budget,-15084.0
2025-09-01,LATAM,101,Actual,33743.01
2025-04-01,EMEA,303,Budget,-5730.0
2024-04-01,NAM,201,Actual,-18822.23
2025-12-01,LATAM,101,Budget,27350.0
2025-12-01,EMEA,202,Budget,-41333.0
2025-02-01,NAM,303,Actual,-26384.66
2025-12-01,APAC,301,Budget,-10317.0
2024-09-01,LATAM,201,Budget,-7890.0
2024-10-01,APAC,101,Budget,43269.0
2025-09-01,NAM,101,Budget,35726.0
2025-10-01,APAC,301,Budget,-17806.0
2025-12-01,NAM,102,Actual,7318.78
2024-10-01,APAC,304,Budget,-45828.0
2024-11-01,EMEA,301,Actual,-32960.37
2024-03-01,LATAM,302,Actual,-29729.84
2025-06-01,EMEA,202,Actual,-26014.13
2024-06-01,LATAM,201,Budget,-15925.0
2025-06-01,APAC,302,Actual,-29318.04
2025-02-01,LATAM,202,Budget,-44029.0
2025-01-01,APAC,302,Budget,-47782.0
2024-01-01,LATAM,304,Budget,-28631.0
2025-06-01,NAM,102,Actual,49133.33
2025-12-01,NAM,303,Budget,-30672.0
2024-01-01,EMEA,303,Budget,-42900.0
2025-09-01,NAM,102,Actual,41615.37
2025-01-01,NAM,302,Budget,-21602.0
2024-12-01,EMEA,202,Budget,-25006.0
2025-05-01,NAM,304,Actual,-46412.62
2024-01-01,EMEA,102,Budget,41951.0
2025-07-01,LATAM,301,Actual,-52404.99
2025-06-01,APAC,302,Actual,-36660.34
2024-09-01,EMEA,304,Actual,-27862.3
2025-12-01,LATAM,202,Actual,-19204.1
2024-11-01,NAM,201,Actual,-48643.35
2025-12-01,APAC,304,Actual,-34422.68
2025-02-01,NAM,302,Budget,-38992.0
2025-09-01,EMEA,304,Actual,-47172.12
2024-09-01,NAM,202,Actual,-10216.68
2025-11-01,APAC,304,Actual,-15096.78
2024-04-01,APAC,202,Budget,-12314.0
2025-07-01,EMEA,201,Actual,-23228.5
2025-10-01,NAM,302,Actual,-4718.75
2025-12-01,EMEA,303,Budget,-43260.0
2025-10-01,APAC,302,Budget,-44334.0
2024-11-01,NAM,304,Budget,-30771.0
2025-02-01,NAM,302,Actual,-27464.05
2024-08-01,LATAM,303,Budget,-34525.0
2024-09-01,EMEA,303,Actual,-42734.72
2025-12-01,EMEA,201,Actual,-26720.9
2024-04-01,NAM,301,Actual,-19814.94
2025-02-01,EMEA,101,Budget,40108.0
2024-05-01,LATAM,301,Actual,-28470.59
2024-12-01,APAC,301,Budget,-15492.0
2025-03-01,LATAM,303,Actual,-12400.17
2024-04-01,NAM,202,Actual,-36535.84
2024-10-01,EMEA,304,Budget,-44321.0
2024-05-01,EMEA,202,Budget,-36025.0
2025-01-01,APAC,304,Actual,-39284.58
2025-01-01,APAC,101,Actual,45588.67
2025-02-01,EMEA,101,Budget,7996.0
2024-06-01,APAC,101,Actual,26739.09
2025-01-01,APAC,304,Actual,-21016.67
2025-06-01,APAC,303,Actual,-44503.36
2025-11-01,NAM,304,Budget,-17270.0
2025-10-01,LATAM,202,Actual,-11498.39
2025-06-01,EMEA,102,Budget,33311.0
2025-07-01,EMEA,304,Budget,-16875.0
2025-11-01,EMEA,201,Budget,-47603.0
2025-08-01,EMEA,304,Budget,-9838.0
2025-10-01,LATAM,201,Budget,-21205.0
2024-12-01,APAC,302,Budget,-45362.0
2024-02-01,LATAM,303,Budget,-38168.0
2025-09-01,EMEA,304,Budget,-44464.0
2025-10-01,EMEA,101,Budget,18832.0
2024-08-01,NAM,201,Budget,-27791.0
2025-01-01,EMEA,303,Budget,-26968.0
2025-04-01,APAC,303,Budget,-39905.0
2025-09-01,LATAM,303,Budget,-16926.0
2024-11-01,NAM,302,Actual,-10648.51
2025-07-01,LATAM,302,Actual,-26458.38
2025-01-01,LATAM,302,Actual,-33618.98
2025-09-01,APAC,202,Actual,-30345.55
2024-11-01,LATAM,302,Actual,-37041.24
2024-03-01,EMEA,102,Actual,37159.56
2025-07-01,NAM,102,Budget,48273.0
2024-08-01,APAC,304,Actual,-37483.13
2025-07-01,APAC,303,Budget,-42785.0
2025-03-01,LATAM,201,Actual,-21246.44
2025-08-01,EMEA,102,Actual,25926.35
2024-03-01,EMEA,202,Actual,-35592.56
2024-12-01,NAM,202,Budget,-35418.0
2024-07-01,NAM,102,Budget,36748.0
2024-03-01,APAC,303,Actual,-14459.31
2024-10-01,NAM,202,Budget,-17849.0
2024-09-01,NAM,303,Budget,-20866.0
2024-03-01,NAM,303,Actual,-46383.43
2024-08-01,EMEA,303,Budget,-18784.0
2025-06-01,EMEA,303,Actual,-26038.81
2025-08-01,LATAM,304,Actual,-41289.32
2025-08-01,EMEA,102,Actual,38128.16
2024-07-01,APAC,302,Actual,-31651.54
2024-10-01,EMEA,101,Actual,28612.01
2024-11-01,EMEA,101,Actual,36139.51
2024-09-01,APAC,304,Budget,-25457.0
2025-01-01,LATAM,303,Budget,-19856.0
2024-05-01,APAC,301,Budget,-7979.0
2025-10-01,EMEA,102,Actual,12784.2
2024-10-01,EMEA,201,Actual,-33586.86
2024-07-01,APAC,304,Actual,-29317.38
2024-10-01,APAC,102,Actual,6457.83
2024-07-01,APAC,302,Actual,-49442.8
2024-06-01,NAM,302,Budget,-38581.0
2024-06-01,NAM,303,Budget,-38295.0
2024-09-01,NAM,202,Budget,-6002.0
2024-11-01,NAM,301,Actual,-14897.54
2025-02-01,APAC,302,Budget,-45967.0
2024-11-01,EMEA,303,Budget,-21682.0
2024-06-01,EMEA,202,Actual,-12532.54
2025-09-01,LATAM,301,Budget,-44974.0
2025-02-01,EMEA,202,Budget,-46363.0
2025-06-01,LATAM,101,Budget,5167.0
2024-02-01,EMEA,101,Budget,21552.0
2024-07-01,NAM,303,Actual,-36734.65
2024-03-01,NAM,102,Budget,41407.0
2025-12-01,APAC,304,Actual,-15226.01
2024-01-01,LATAM,303,Actual,-29025.47
2024-01-01,LATAM,302,Budget,-19453.0
2024-05-01,EMEA,303,Actual,-46394.11
2024-12-01,APAC,304,Budget,-28455.0
2025-08-01,APAC,301,Budget,-22858.0
2025-10-01,EMEA,301,Actual,-17608.16
2024-07-01,APAC,304,Budget,-27133.0
2025-01-01,APAC,101,Budget,23114.0
2024-04-01,APAC,304,Budget,-7302.0
2024-07-01,APAC,303,Actual,-34139.37
2024-04-01,LATAM,301,Actual,-14265.29
2024-09-01,LATAM,301,Actual,-5734.31
2024-04-01,APAC,201,Budget,-17836.0
2024-08-01,NAM,302,Actual,-41491.72
2025-01-01,APAC,102,Actual,16221.26
2024-01-01,EMEA,201,Budget,-26593.0
2024-06-01,EMEA,304,Actual,-6954.06
2024-05-01,NAM,201,Actual,-9325.14
2025-05-01,APAC,202,Actual,-49215.37
2025-09-01,NAM,102,Actual,20686.7
2025-07-01,APAC,302,Budget,-49715.0
2025-11-01,LATAM,303,Budget,-12366.0
2024-08-01,NAM,202,Budget,-14974.0
2025-09-01,NAM,101,Actual,20779.24
2024-01-01,LATAM,201,Budget,-44665.0
2024-05-01,LATAM,101,Budget,10306.0
2024-10-01,NAM,301,Budget,-9077.0
2024-12-01,EMEA,304,Budget,-35039.0
2024-01-01,APAC,301,Actual,-17840.95
2024-02-01,EMEA,301,Budget,-43307.0
2025-08-01,NAM,301,Budget,-14880.0
2024-09-01,APAC,201,Budget,-45584.0
2024-09-01,APAC,304,Budget,-13840.0
2024-07-01,NAM,201,Budget,-39543.0
2024-09-01,EMEA,101,Actual,35391.62
2025-10-01,APAC,202,Actual,-46229.59
2025-10-01,APAC,302,Actual,-29427.01
2024-08-01,LATAM,303,Actual,-20447.03
2024-09-01,NAM,101,Budget,42333.0
2024-04-01,LATAM,201,Actual,-38571.64
2025-06-01,APAC,303,Budget,-6529.0
2025-11-01,LATAM,201,Budget,-19140.0
2024-09-01,NAM,101,Actual,21306.17
2025-08-01,EMEA,101,Actual,40730.63
2024-08-01,LATAM,304,Budget,-41851.0
2024-01-01,EMEA,101,Budget,11020.0
2025-03-01,NAM,102,Budget,43386.0
2024-08-01,APAC,301,Actual,-13753.82
2024-02-01,NAM,102,Budget,49688.0
2025-10-01,EMEA,101,Actual,17168.16
2024-09-01,LATAM,201,Actual,-21458.04
2024-08-01,NAM,102,Actual,36895.33
2024-07-01,NAM,301,Actual,-16228.87
2025-07-01,LATAM,302,Budget,-32977.0
2024-02-01,APAC,304,Actual,-50104.49
2024-07-01,NAM,302,Actual,-23637.82
2024-07-01,NAM,302,Actual,-35925.58
2024-01-01,APAC,201,Budget,-46620.0
2024-10-01,LATAM,303,Actual,-20661.08
2025-06-01,LATAM,201,Budget,-27120.0
2024-08-01,NAM,303,Budget,-40755.0
2025-09-01,LATAM,302,Budget,-15028.0
2024-10-01,LATAM,301,Budget,-14622.0
2025-11-01,LATAM,302,Actual,-25270.49
2025-07-01,APAC,301,Budget,-21987.0
2025-08-01,NAM,302,Budget,-24187.0
2025-07-01,LATAM,201,Actual,-20808.43
2024-08-01,EMEA,102,Actual,34266.73
2024-12-01,LATAM,303,Actual,-8187.48
2024-11-01,APAC,102,Actual,45371.46
2024-10-01,EMEA,101,Budget,35336.0
2025-10-01,APAC,301,Budget,-48605.0
2025-05-01,NAM,304,Actual,-40254.94
2025-03-01,APAC,201,Actual,-42649.33
2024-08-01,EMEA,301,Budget,-6321.0
2025-02-01,LATAM,302,Actual,-47099.36
2025-09-01,EMEA,302,Budget,-19771.0
2024-03-01,APAC,304,Budget,-17304.0
2024-10-01,EMEA,102,Actual,28964.35
2024-07-01,EMEA,202,Budget,-31939.0
2024-04-01,APAC,202,Actual,-21062.04
2024-07-01,NAM,202,Actual,-39366.36
2024-06-01,LATAM,101,Budget,33365.0
2025-06-01,EMEA,303,Actual,-31906.11
2025-04-01,NAM,303,Actual,-11270.64
2024-10-01,APAC,202,Budget,-34897.0
2025-01-01,LATAM,101,Actual,45778.58
2024-09-01,EMEA,301,Actual,-47377.75
2025-08-01,APAC,201,Budget,-42449.0
2025-03-01,LATAM,201,Budget,-14150.0
2024-04-01,LATAM,202,Actual,-7564.09
2024-07-01,EMEA,202,Budget,-40439.0
2024-09-01,NAM,102,Actual,48979.98
2025-09-01,LATAM,302,Budget,-15858.0
2025-08-01,LATAM,304,Actual,-10763.67
2025-05-01,LATAM,303,Budget,-35143.0
2024-10-01,LATAM,101,Budget,43367.0
2024-08-01,LATAM,301,Budget,-43018.0
2025-08-01,EMEA,302,Budget,-9268.0
2024-02-01,APAC,302,Budget,-9539.0
2024-08-01,APAC,101,Budget,6981.0
2025-01-01,NAM,201,Budget,-45705.0
2024-02-01,EMEA,302,Budget,-17449.0
2025-02-01,NAM,102,Budget,29562.0
2024-11-01,NAM,302,Budget,-49567.0
2025-05-01,LATAM,202,Budget,-49382.0
2024-03-01,APAC,101,Budget,15724.0
2025-08-01,NAM,101,Actual,33664.7
2024-03-01,EMEA,102,Budget,48932.0
2024-06-01,LATAM,102,Actual,7998.32
2024-09-01,EMEA,102,Budget,34513.0
2024-04-01,LATAM,302,Actual,-6066.53
2025-09-01,APAC,102,Budget,26785.0
2025-09-01,LATAM,202,Actual,-6910.0
2024-07-01,LATAM,202,Budget,-33610.0
2024-06-01,NAM,101,Budget,13376.0
2025-09-01,EMEA,303,Budget,-34528.0
2025-11-01,NAM,201,Budget,-6626.0
2024-02-01,EMEA,301,Budget,-9194.0
2024-08-01,NAM,304,Budget,-16921.0
2024-08-01,EMEA,301,Budget,-6328.0
2025-05-01,APAC,303,Budget,-10755.0
2025-03-01,LATAM,102,Budget,21837.0
2025-11-01,EMEA,304,Budget,-37881.0
2024-05-01,APAC,303,Actual,-53740.04
2024-08-01,LATAM,303,Actual,-31616.82
2025-01-01,EMEA,303,Actual,-30511.03
2024-04-01,APAC,102,Actual,39462.96
2024-07-01,LATAM,101,Budget,36972.0
2024-03-01,EMEA,101,Actual,35028.94
2025-03-01,EMEA,102,Actual,37553.32
2024-03-01,NAM,101,Budget,49988.0
2025-07-01,APAC,303,Actual,-12228.33
2025-08-01,EMEA,201,Budget,-39551.0
2025-07-01,LATAM,101,Actual,32147.52
2024-08-01,EMEA,201,Budget,-36758.0
2024-12-01,EMEA,102,Budget,17665.0
2024-05-01,EMEA,304,Actual,-22923.92
